N,P,K,temperature,humidity,ph,rainfall,label,Soiltype
104.7396119,29.03469776,49.43937897,25.49208435,81.41572956,6.383007496,53.87968935,watermelon,Laterite Soil
73.89967947,34.15604275,23.50815374,22.15256499,60.80378522,5.805653382,67.07769513,maize,Black Soil
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,Clay Soil
4.11493221,16.02396997,31.37622932,35.76750984,48.12416837,4.526250887,97.15208763,mango,Laterite Soil
28.72638008,121.0970714,201.4432691,37.99600927,83.38957759,6.241575325,65.96234295,grapes,Sandy Soil
14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple,Allvial Soil
110.1992837,5,52.75979427,30.13303394,93.91210443,6.136409263,20.97095211,muskmelon,Allvial Soil
9.029989721,9.380129899,27.47533563,29.17236258,94.77134121,6.290740033,149.7371758,coconut,Black Soil
27.06117859,79.58289369,27.47294301,28.56976166,61.33211027,7.822395223,47.76368593,lentil,Loamy Soil
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,rice,Black Soil
23.60366012,52.97054761,17.60526335,29.22001748,89.40346345,6.433821824,56.79607433,mungbean,Red Soil
43.96782141,57.5015253,51.71317742,42.36127821,90.48237655,6.899241214,73.43201332,papaya,Clay Soil
41.96549954,8.068480233,41.07778093,24.19858765,84.84286965,5.774160576,106.8000374,pomegranate,Black Soil
24.43030387,119.8905442,200.4886685,30.67155888,82.79293427,5.586509774,71.24830473,grapes,Peaty Soil
13.73977046,73.75550729,14.64313692,27.75544875,66.18258882,6.519111961,50.06202916,lentil,Clay Soil
41.04942507,142.1551498,202.9541258,36.5541707,80.14865447,5.771740712,69.61741617,grapes,Sandy Soil
30.82667312,6.020957505,14.82047159,33.19506965,91.11905409,7.819621216,114.5422651,orange,Allvial Soil
17.43171874,17.89318729,41.6930253,24.66770768,91.2635391,5.849440667,104.4266503,pomegranate,Clay Soil
119.3819392,47.99696539,14.14231807,23.51458524,80.10214257,7.742158719,73.55428736,cotton,Sandy Soil
68.15125901,71.66859713,55.25541801,31.34901717,92.77324724,6.956488646,57.8912692,papaya,Clay Soil
9.638010859,78.11198904,24.46072068,16.06519836,19.63741793,5.979875035,88.66630965,kidneybeans,Clay Soil
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,coffee,Red Soil
101.5923362,73.76786126,49.71927233,28.55320748,78.71034404,5.683192382,103.6340162,banana,Allvial Soil
108.3637664,9.942532345,52.40594293,26.64142549,88.44251238,6.523314096,44.84549623,watermelon,Clay Soil
82.69749598,39.97728159,45.25764246,26.05812696,81.51368912,6.618466347,176.0922025,jute,Loamy Soil
3.172658215,77.56112644,23.0908803,21.35477337,66.46790352,7.313109941,43.04054781,lentil,Black Soil
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon,Laterite Soil
33.04651483,58.99182651,23.65731156,35.24255714,69.49972068,5.285069632,109.6937813,pigeonpeas,Clay Soil
90.33165783,59.87610558,17.70992743,24.96889268,67.7306235,5.895107003,79.51314812,maize,Red Soil
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,Black Soil
17.23157842,80.03419494,20.75178608,31.08557837,56.14290874,7.316668093,122.9698218,pigeonpeas,Loamy Soil
113.8648974,36.68846544,18.92390556,24.94099376,78.40970295,7.388488923,97.08749983,cotton,Loamy Soil
76,44,17,20.41683147,62.5542482,5.855442401,65.27798457,maize,Sandy Soil
99.51685389,6.082996742,46.80508417,23.91392045,84.90223943,6.676822126,48.41313457,watermelon,Loamy Soil
3.854091408,42.35886375,19.67839554,28.11800523,82.89040627,6.620432509,40.62919942,mungbean,Red Soil
82.8870006,40.3899526,43.041833,24.88959512,90.1421656,7.189912565,169.2110141,jute,Loamy Soil
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,Clay Soil
23.98326127,27.59864456,27.26821401,27.83960747,44.85229362,4.971524521,90.65586585,mango,Black Soil
89.02942416,53.45382763,39.33931579,24.66130833,83.93966021,6.680928574,231.5721519,rice,Black Soil
39.80100231,61.53539082,15.73837342,35.12229222,32.37229889,4.98578208,116.0326793,pigeonpeas,Peaty Soil
53.25257682,59.9551714,78.92446756,19.42272402,17.41288319,8.390477114,75.3417187,chickpea,Laterite Soil
37.61019235,17.71074125,31.16828703,34.71850925,50.12046839,5.854352938,90.52258311,mango,Laterite Soil
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean,Peaty Soil
57.74932898,65.86494237,76.32598779,21.20159344,19.49136111,8.713468873,93.80158633,chickpea,Clay Soil
104.2269744,18.37918378,45.38120295,25.57508764,80.48144171,6.126486002,44.53628442,watermelon,Clay Soil
7.719536172,122.372304,200.0756284,29.82327017,82.11438626,5.567947512,68.43164783,grapes,Sandy Soil
79.94893456,79.57882274,45.56277581,28.70888022,81.22073088,5.866739409,98.67561346,banana,Allvial Soil
19.69753929,39.42155184,13.93016029,29.85417737,88.50730174,7.238517363,45.13779721,mungbean,Loamy Soil
5.945857601,126.8752174,197.7959967,12.78712796,81.73948606,6.397152607,67.09557699,grapes,Red Soil
33.8002054,136.7706747,194.9035686,22.33370098,94.49472879,6.386443652,121.3250624,apple,Loamy Soil
17.305333,64.49837419,17.20232238,36.84539822,57.14591317,6.085771818,126.6413634,pigeonpeas,Laterite Soil
26.55176785,78.86381299,20.57807185,29.59689944,69.90554339,6.772779293,63.45871374,blackgram,Sandy Soil
52.30645302,58.50272407,15.77093809,30.47925402,60.74509972,7.157416859,67.80775043,blackgram,Sandy Soil
69.82977714,55.91119854,35.10443885,22.88889523,83.07332512,5.678510244,271.4157304,rice,Laterite Soil
67.84802312,35.14327869,22.32678426,23.45638018,62.72048745,6.394635421,112.239666,maize,Sandy Soil
99.4580923,14.89795218,26.59168427,27.51087857,55.82990029,6.091767285,125.1219122,coffee,Sandy Soil
84.26614046,18.56099561,52.68467776,29.87100479,90.40982895,6.088766399,22.50512949,muskmelon,Clay Soil
60.18239484,54.81893374,45.3528416,21.44088523,83.6576589,5.932380778,287.5859873,rice,Allvial Soil
29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,orange,Clay Soil
24.42986941,66.54063545,20.92034704,20.22460357,21.62646261,5.591224645,101.5010079,kidneybeans,Allvial Soil
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,orange,Allvial Soil
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,Loamy Soil
70.75637724,37.09254535,33.42002482,24.47971316,79.45597229,7.037659252,165.5569527,jute,Peaty Soil
103.3924864,16.75926058,35.59719492,23.44457339,67.71593898,6.740540874,168.8638848,coffee,Clay Soil
43.70088201,68.42191105,20.08138912,29.55686425,66.45853064,7.491585009,67.61989582,blackgram,Sandy Soil
5.274318421,63.9548105,17.08998706,34.72862262,30.65278072,6.33539875,156.8489342,pigeonpeas,Black Soil
26.85563153,66.71992473,23.43120921,24.31857883,18.56258197,5.847290949,117.0901424,kidneybeans,Black Soil
0.458982132,16.42847866,14.71171993,30.07106836,91.85459628,7.205850939,114.2585241,orange,Peaty Soil
54.64376802,78.08080191,21.83943845,31.06883561,63.38258374,7.724284313,65.08511471,blackgram,Sandy Soil
104.1275367,74.07441918,46.31648505,25.05770498,81.97317042,6.130058842,120.6402396,banana,Black Soil
55.06541361,50.38328546,52.67495108,32.93685605,92.55229907,6.772703824,89.10671376,papaya,Loamy Soil
37.308488,36.60988634,19.21654835,27.86571362,84.73945485,6.577283785,35.07362272,mungbean,Black Soil
27.91634232,32.31893115,35.10911878,25.02251683,95.8606456,6.031131629,162.9768856,coconut,Red Soil
5,23,15,25.66901098,92.04670813,7.408939392,112.5424199,orange,Laterite Soil
17.7029944,79.33960991,19.73810309,20.06267193,68.39655651,6.696355737,41.42127814,lentil,Loamy Soil
9.057608882,28.50177772,31.69787275,29.12472259,45.48215112,5.744473651,101.1459498,mango,Red Soil
17.22209651,75.85394177,19.77304044,18.66326049,24.05802887,5.666358658,89.14052789,kidneybeans,Allvial Soil
77.28890388,43.02323888,37.80034685,21.51145304,79.18577807,7.101961974,209.468039,rice,Black Soil
70.54632012,48.13833428,41.64537224,20.45637563,82.51258587,7.212721226,191.3833459,rice,Clay Soil
24.90770745,69.58539485,15.11173585,19.27377664,17.82263373,5.818760271,108.0645816,kidneybeans,Loamy Soil
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans,Sandy Soil
68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,papaya,Clay Soil
21.46808579,59.34404248,23.7380252,27.05963236,50.97745516,4.384635862,40.27245849,mothbeans,Loamy Soil
24.40199257,55.88570991,20.69766251,18.82854432,21.20930156,5.532537753,94.70834322,kidneybeans,Peaty Soil
90.62730083,47.89597504,20.818861,25.07684659,67.89924232,6.458588448,74.98507222,maize,Peaty Soil
9.018279813,57.85677451,24.62166612,30.50928838,60.9090164,7.687851144,35.09908941,mothbeans,Sandy Soil
29.40063939,19.97089215,38.88283567,22.39779599,92.27228932,7.009269996,110.3412278,pomegranate,Peaty Soil
106.0997634,92.6652233,47.99694614,27.30768561,84.44372544,6.39014626,89.41337534,banana,Peaty Soil
105.5562955,85.80775132,52.02578016,27.2145487,79.1972194,5.936756956,99.64359862,banana,Loamy Soil
8.454694153,26.65949209,35.71865568,18.63372057,88.36199384,6.787031917,103.3240563,pomegranate,Laterite Soil
100.6546036,44.60222282,17.63912578,24.30529254,76.7187444,6.440818093,66.83152381,cotton,Loamy Soil
79.5359744,46.60230982,43.3501927,25.86910519,80.08404336,7.196579978,188.0196375,jute,Sandy Soil
32.04635467,128.2791476,203.0488892,16.22021305,82.71252076,6.496608367,70.09580734,grapes,Red Soil
75.13442228,56.02232594,43.90731188,25.28070005,76.49409887,6.662070718,194.4741027,jute,Red Soil
67.27491673,68.88027436,47.99932556,23.68117028,93.01725995,6.900262136,87.51482534,papaya,Black Soil
72.19973874,45.89821345,34.34929467,25.33392317,83.32131679,5.739023533,194.3420666,rice,Allvial Soil
114.0741811,38.25400379,19.54803682,25.17928655,79.39491089,7.351475394,98.88385762,cotton,Loamy Soil
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,Allvial Soil
80.46382698,18.85142526,50.50270634,28.02459803,92.2308387,6.672765637,21.46121002,muskmelon,Clay Soil
19.59177479,29.12834442,29.32067057,26.77099629,93.2679145,6.398893235,223.4817162,coconut,Black Soil
10.98711198,129.2447251,205,22.28288333,90.37323433,6.121857469,120.2494064,apple,Clay Soil
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,Allvial Soil
87.83018753,24.64094484,50.34116398,27.24793605,90.48011969,6.380802991,26.83125384,muskmelon,Laterite Soil
38.11058928,40.99228785,22.94313705,29.33010296,61.30852445,8.059843727,39.67131087,mothbeans,Laterite Soil
120.579097,43.12048359,15.31752317,22.10261043,83.0599501,7.071550143,59.7269418,cotton,Sandy Soil
10.51569239,66.40641138,22.21643477,25.49013601,63.05029337,6.561347635,46.07591014,lentil,Allvial Soil
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram,Red Soil
29,138,197,22.19055385,92.43764169,5.830892252,121.6622761,apple,Peaty Soil
118.7563557,5,56.2939288,29.89988894,94.01652967,6.164884167,24.70082401,muskmelon,Black Soil
25.5444391,9.411680274,32.76252259,25.83465647,94.87710811,6.452278468,141.6736034,coconut,Peaty Soil
31.89589448,68.24458086,20.63008899,24.20539443,20.29007659,5.475774903,149.0331236,kidneybeans,Allvial Soil
28.2072635,76.70330242,21.53231718,24.45348801,51.45298758,5.989342523,113.9552274,pigeonpeas,Peaty Soil
8,139,199,29.36947679,81.53996362,6.336426667,66.13442813,grapes,Loamy Soil
31.7850031,80.47217105,75.86061828,17.67347092,15.15117067,8.488908288,92.88405141,chickpea,Laterite Soil
115.5493894,27.66342786,33.3833907,23.40147345,59.97432891,6.393136742,123.5553639,coffee,Black Soil
90.96231552,11.54191542,46.77679816,24.74775727,85.56628049,6.337053771,47.04797908,watermelon,Peaty Soil
38.79126193,126.8019181,202.931204,15.00409078,82.50179099,6.480860243,70.95260673,grapes,Black Soil
34.73978739,135.0052211,205,9.63882863,83.28454246,5.855832683,64.18905972,grapes,Red Soil
103.8920621,18.02639101,30.0563458,23.72761912,60.68167349,6.774388494,142.0062109,coffee,Peaty Soil
21.4146389,79.33847457,20.20324288,23.36120055,19.88050841,5.679400367,100.8671266,kidneybeans,Loamy Soil
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee,Sandy Soil
0.183141011,26.30633154,37.59379186,23.71831958,93.64519282,5.611661855,102.7571875,pomegranate,Black Soil
16.56441465,59.94733975,16.23115196,18.48212833,24.07849066,5.719314768,133.8293863,kidneybeans,Sandy Soil
69.04648624,58.30656954,43.10759765,21.82593198,81.23319146,5.972337996,214.0328527,rice,Laterite Soil
95.83909906,28.86489735,51.28180986,29.26388384,92.19323651,6.634096444,26.6695477,muskmelon,Loamy Soil
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute,Loamy Soil
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple,Clay Soil
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,rice,Laterite Soil
110.4863932,85.76076501,49.1955701,26.43887701,82.19422469,5.591654033,99.25514244,banana,Sandy Soil
116.3659716,56.10386896,17.48971774,26.12470141,78.73727355,7.378181701,89.86825291,cotton,Peaty Soil
68.92049138,58.88428639,36.75685505,23.51989053,81.35001154,6.311888875,220.0106834,rice,Allvial Soil
89.48000795,30.31268574,49.8911161,24.6367125,87.93521481,6.117626559,51.70711106,watermelon,Allvial Soil
19.04005576,57.51402762,24.56788968,18.98808396,18.78393269,5.641262667,104.0237288,kidneybeans,Peaty Soil
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,Sandy Soil
18.34514603,11.51377285,30.53534384,28.7658965,94.9500285,5.606868081,161.0347999,coconut,Clay Soil
16.30304768,70.79761255,25.64314948,18.00128679,38.4682617,4.937268546,138.6332006,pigeonpeas,Black Soil
11.35824402,61.11920005,21.81840187,18.80126129,22.7960545,5.54806112,135.7817679,kidneybeans,Sandy Soil
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,Loamy Soil
32.94799932,24.09668098,9.041861615,11.67883366,93.46514317,7.579641019,102.6183053,orange,Red Soil
28.37479702,8.630711262,27.40242851,27.16326314,90.77183631,6.116848373,212.5932521,coconut,Peaty Soil
91.34332273,6.931227448,47.56000853,26.31359809,87.60402993,6.987575911,52.1046711,watermelon,Clay Soil
14.58851776,125.7444269,204.8080902,22.92130122,94.15533255,6.230486118,116.5834537,apple,Laterite Soil
113.4234109,27.66070618,52.38334434,24.83846026,84.64771417,6.741351453,53.72008413,watermelon,Black Soil
31.48734097,140.4346613,202.0781208,21.47502342,93.32210307,5.83764002,112.6149617,apple,Loamy Soil
22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,chickpea,Peaty Soil
75.01587474,60.37744754,36.44200055,20.30446946,81.12268242,6.754689466,207.6866836,rice,Red Soil
6.802424382,141.0185134,200.1975746,27.25135936,81.95415577,6.223790268,71.11211327,grapes,Allvial Soil
6.618326185,26.20349413,37.94364315,23.9001826,86.28851279,6.065802996,108.1781906,pomegranate,Peaty Soil
114.1753171,39.73128997,16.4952035,24.49310698,79.73218687,6.282463942,69.3116082,cotton,Black Soil
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon,Clay Soil
32.47945594,30.24567981,34.37289726,31.45698337,50.27277088,5.400489488,90.56444999,mango,Black Soil
13.48614118,140.9669109,195.8904839,13.2874964,83.55726478,5.755665776,69.29600172,grapes,Black Soil
13.25154186,30.14716843,23.2383278,35.82342911,51.1876904,5.382572379,99.37926577,mango,Sandy Soil
106.0871322,45.91743524,16.05977014,24.0274286,77.84074324,7.634622329,92.46875949,cotton,Laterite Soil
7.284365377,56.46546879,17.02347788,18.35548433,24.47121756,5.69487309,75.73142225,kidneybeans,Clay Soil
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans,Sandy Soil
119.4615634,59.90442723,15.87950712,22.23809972,83.62156223,7.296389151,64.91386766,cotton,Peaty Soil
37.94837933,57.14139583,18.55665949,31.00855252,44.53725279,7.362577554,70.57916741,mothbeans,Peaty Soil
101.6372087,19.37861964,45.24725934,24.86028625,83.14835845,6.195857387,58.7288239,watermelon,Allvial Soil
37.96331223,13.54451724,27.10979086,33.75062629,48.34948025,6.788311731,92.30066444,mango,Sandy Soil
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans,Peaty Soil
36.28370156,35.82615328,24.84162981,27.45134521,49.14695945,5.88974884,91.28168026,mango,Black Soil
102.0884413,32.56439406,28.06363428,25.0826945,57.94156178,6.039371271,124.1063714,coffee,Peaty Soil
43.25795429,66.5104247,78.79698823,18.97904631,15.37299406,7.102428691,76.54075129,chickpea,Red Soil
70.68203454,54.1463775,15.59276367,22.79432021,63.89358628,5.740263432,88.78887231,maize,Sandy Soil
94.43605832,50.77591163,35.57052119,25.5109093,80.64812775,6.957036147,209.2975991,rice,Laterite Soil
112,73,48,29.2440638,77.32017166,5.707488987,90.66727868,banana,Clay Soil
90.48109842,84.62383879,54.36931368,28.10867228,84.17517877,5.644559029,94.69103411,banana,Clay Soil
36.17834639,55.24703605,18.47126309,33.54237243,35.62378117,4.541593917,137.8599036,pigeonpeas,Sandy Soil
2.657002337,122.2748934,198.9860325,39.5097769,81.63304582,6.286189411,68.57103067,grapes,Loamy Soil
8.110621596,34.39229015,29.37593618,30.1140978,49.14245832,6.432686341,91.16724107,mango,Peaty Soil
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange,Red Soil
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,Allvial Soil
30.51140897,40.05508517,22.01830319,29.58194138,87.09846573,6.354084011,53.69349657,mungbean,Peaty Soil
6.821003938,22.42542468,47.93826549,18.55390532,89.41500178,7.124593915,107.9461598,pomegranate,Black Soil
41.07353738,71.62284103,82.88351513,20.27605324,14.77638669,8.165594464,84.85568457,chickpea,Allvial Soil
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,Loamy Soil
89.45793687,25.56663997,50.89804497,27.17293513,91.35400087,6.384523313,23.78272506,muskmelon,Laterite Soil
25,35,20,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans,Black Soil
84.97182738,5.377735635,56.27924857,25.84275344,84.7660573,6.935373703,39.30621299,watermelon,Laterite Soil
38.98714761,10.18453495,32.93760751,29.21547231,95.68342571,6.170883257,222.6631631,coconut,Red Soil
76.59068228,46.18985579,34.7447555,25.92867899,85.07183338,7.353372311,158.240561,jute,Clay Soil
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple,Laterite Soil
61,44,17,26.10018422,71.57476937,6.931756558,102.2662445,maize,Loamy Soil
55.88944758,69.43352215,79.36664837,17.26331867,16.9731226,8.085782371,71.48865636,chickpea,Red Soil
77.0860368,51.66675184,34.98083837,26.47252293,84.17178977,6.988480426,255.7233495,rice,Clay Soil
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,Peaty Soil
67,47,44,26.73072391,81.78596776,7.868474653,280.4044392,rice,Sandy Soil
29.26318426,139.5078237,205,23.755022,93.08852354,6.162695599,119.1041364,apple,Peaty Soil
22.82869669,70.17762241,17.31184626,18.42713674,21.05299147,5.513902562,69.46310628,kidneybeans,Clay Soil
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes,Black Soil
36.57613854,49.62014569,24.46849307,29.8481725,85.81787072,6.405320074,40.19580022,mungbean,Clay Soil
30.8695274,36.40559919,26.64986264,33.99016247,52.84218505,6.501800568,95.76010594,mango,Peaty Soil
